;LogisticRegressionCV;DecisionTreeClassifier;SVC;XGBClassifier;MLPClassifier;RandomForestClassifier
3776;0;1;0;10;0;9
3777;0;1;0;7;0;10
3778;0;1;2;8;0;4
3779;0;2;10;13;0;10
3780;0;1;10;3;0;8
3781;0;1;10;3;0;8
3782;0;1;10;3;0;11
3783;0;1;10;3;0;11
3784;0;0;10;7;0;7
3785;0;0;10;7;0;7
3786;0;1;1;7;0;5
3787;0;2;2;4;0;11
3788;0;2;0;11;0;7
3789;0;1;10;6;0;9
3790;0;1;10;7;0;10
3791;0;1;10;5;0;8
3792;0;1;10;8;0;8
3793;0;1;10;7;0;8
3794;0;1;10;7;0;8
3795;0;0;10;9;0;7
3796;0;1;10;8;0;5
3797;0;1;10;8;0;5
3798;0;0;10;9;0;11
3799;0;0;10;9;0;11
3800;0;0;0;9;0;9
3801;0;0;0;9;0;9
3802;0;0;10;6;0;7
3803;0;0;10;6;0;6
3804;0;1;10;8;0;8
3805;0;1;10;8;0;8
3806;0;1;10;7;0;7
3807;0;1;10;7;0;7
3808;0;1;10;10;0;9
3809;0;1;10;10;0;9
3810;0;1;10;8;0;10
3811;0;1;10;8;0;10
3812;0;0;9;6;0;8
3813;0;0;9;6;0;10
3814;0;1;0;9;0;14
3815;0;1;4;6;0;8
3816;0;1;4;6;0;8
3817;0;0;4;4;0;8
3818;0;0;4;4;0;8
3819;0;1;9;8;0;7
3820;0;1;9;8;0;8
3821;0;0;9;8;0;8
3822;0;0;9;9;0;8
3823;0;2;10;8;0;7
3824;0;2;10;8;0;7
3825;0;1;10;7;0;7
3826;0;1;10;7;0;7
3827;0;2;0;6;0;12
3828;0;1;0;6;0;15
3829;0;2;1;6;0;8
3830;0;2;1;6;0;8
3831;0;0;10;6;0;8
3832;0;0;10;6;0;8
3833;0;0;0;6;0;12
3834;0;0;0;6;0;12
3835;0;2;10;6;0;11
3836;0;0;10;5;0;10
3837;0;0;10;5;0;10
3838;0;0;4;6;0;6
3839;0;0;4;6;0;6
3840;0;0;2;6;0;11
3841;0;0;2;6;0;11
3842;0;2;0;7;0;15
3843;0;2;0;6;0;12
3844;0;2;0;6;0;9
3845;0;2;8;3;0;8
3846;0;2;8;3;0;8
3847;0;2;0;7;0;10
3848;0;2;0;7;0;10
3849;0;2;0;8;0;7
3850;0;2;8;6;0;6
3851;0;2;8;6;0;6
3852;0;2;0;5;0;6
3853;0;2;0;5;0;6
3854;0;2;0;9;0;7
3855;0;1;9;9;0;12
3856;0;1;9;8;0;5
3857;0;1;9;7;0;4
3858;0;0;0;5;0;12
3859;0;0;0;5;0;12
3860;0;1;0;7;0;6
3861;0;1;0;7;0;5
3862;0;2;0;9;0;6
3863;0;0;0;11;0;10
3864;0;1;0;7;0;12
3865;0;1;0;5;0;11
3866;0;1;0;5;0;11
3867;0;1;0;7;0;9
3868;0;1;0;8;0;3
3869;0;1;0;10;0;5
3870;0;1;0;10;0;5
3871;0;1;0;6;0;10
3872;0;0;10;5;0;10
3873;0;0;12;5;0;14
3874;0;0;12;8;0;11
3875;0;1;12;6;0;11
3876;0;1;12;7;0;15
3877;0;1;12;7;0;14
3878;0;0;12;6;0;14
3879;0;0;11;4;0;14
3880;0;1;12;7;0;13
3881;0;2;12;8;0;11
3882;0;2;12;8;0;12
3883;0;1;12;8;0;11
3884;0;1;12;10;0;14
3885;0;1;11;8;0;14
3886;0;0;11;8;0;13
3887;0;0;11;11;0;15
3888;0;1;8;12;0;8
3889;0;1;12;7;0;11
3890;0;1;12;7;0;12
3891;0;0;12;8;0;9
3892;0;1;12;6;0;11
3893;0;1;13;9;0;13
3894;0;1;13;8;0;14
3895;0;1;13;8;0;16
3896;0;0;13;7;0;12
3897;0;0;12;8;0;13
3898;0;0;0;6;0;8
3899;0;0;0;9;0;8
3900;0;0;0;4;0;13
3901;0;0;0;8;0;7
3902;0;1;0;11;0;6
3903;0;2;0;9;0;8
3904;0;2;0;9;0;8
3905;0;2;0;11;0;13
3906;0;2;0;11;0;13
3907;0;2;0;10;0;5
3908;0;2;0;10;0;5
3909;0;0;0;10;0;14
3910;0;0;0;10;0;14
3911;0;0;0;8;0;14
3912;0;1;0;7;0;9
3913;0;1;0;9;0;12
3914;0;1;0;11;0;9
3915;0;1;0;8;0;7
3916;0;0;0;8;0;8
3917;0;1;0;8;0;9
3918;0;0;0;9;0;13
3919;0;1;0;8;0;11
3920;0;0;0;8;0;15
3921;0;2;0;9;0;12
3922;0;2;0;9;0;12
3923;0;0;0;9;0;17
3924;0;0;0;7;0;13
3925;0;0;0;8;0;13
3926;0;1;0;5;0;6
3927;0;0;0;7;0;13
3928;0;1;0;8;0;9
3929;0;1;0;8;0;10
3930;0;2;0;10;0;14
3931;0;2;0;5;0;10
3932;0;2;0;8;0;12
3933;0;2;0;8;0;16
3934;0;2;0;8;0;13
3935;0;2;0;8;0;13
3936;0;1;0;8;0;9
3937;0;1;0;8;0;9
3938;0;0;0;8;0;11
3939;0;0;0;8;0;11
3940;0;2;0;7;0;12
3941;0;2;0;7;0;11
3942;0;1;0;7;0;9
3943;0;1;0;7;0;10
3944;0;1;0;10;0;11
3945;0;1;0;10;0;13
3946;0;1;0;7;0;7
3947;0;1;0;7;0;7
3948;0;1;0;6;0;7
3949;0;1;0;6;0;7
3950;0;1;0;12;0;10
3951;0;1;0;12;0;10
3952;0;0;0;10;0;9
3953;0;0;0;10;0;9
3954;0;1;0;10;0;8
3955;0;1;0;10;0;8
3956;0;1;0;11;0;12
3957;0;1;0;11;0;12
3958;0;1;0;10;0;8
3959;0;1;0;10;0;8
3960;0;1;0;11;0;12
3961;0;1;0;11;0;12
3962;0;1;0;6;0;10
3963;0;2;0;7;0;16
3964;0;2;0;8;0;10
3965;0;2;0;7;0;11
3966;0;0;0;8;0;15
3967;0;0;0;7;0;15
3968;0;1;0;7;0;12
3969;0;1;0;6;0;11
3970;0;2;0;9;0;11
3971;0;2;0;6;0;15
3972;0;2;0;6;0;14
3973;0;2;0;4;0;14
3974;0;2;0;6;0;9
3975;0;2;0;5;0;10
3976;0;0;0;8;0;8
3977;0;0;0;8;0;7
3978;0;0;0;6;0;8
3979;0;0;0;8;0;8
3980;0;2;0;6;0;8
3981;0;0;0;6;0;10
3982;0;1;0;9;0;12
3983;0;1;0;6;0;15
3984;0;2;0;8;0;14
3985;0;1;0;7;0;14
3986;0;2;0;5;0;11
3987;0;2;0;5;0;12
3988;0;1;0;7;0;12
3989;0;0;0;7;0;13
3990;0;1;0;7;0;7
3991;0;0;0;8;0;8
3992;0;1;0;6;0;10
3993;0;1;0;7;0;9
3994;0;1;13;10;0;8
3995;0;1;13;8;0;12
3996;0;1;13;10;0;13
3997;0;0;0;8;0;7
3998;0;0;0;8;0;7
3999;0;1;0;11;0;9
4000;0;1;13;8;0;12
4001;0;1;13;8;0;12
4002;0;0;12;6;0;18
4003;0;1;11;6;0;19
4004;0;1;13;10;0;13
4005;0;0;12;8;0;15
4006;0;1;12;6;0;15
4007;0;0;12;7;0;16
4008;0;0;12;6;0;19
4009;0;0;11;7;0;14
4010;0;1;9;9;0;14
4011;0;0;0;12;0;7
4012;0;1;7;8;0;9
4013;0;1;7;10;0;12
4014;0;0;7;9;0;10
4015;0;0;7;10;0;15
4016;0;1;7;10;0;14
4017;0;1;6;10;0;15
4018;0;1;5;12;0;8
4019;0;2;0;7;0;16
4020;0;2;0;8;0;11
4021;0;2;0;7;0;10
4022;0;1;0;8;0;11
4023;0;1;0;9;0;14
4024;0;1;0;9;0;13
4025;0;1;0;8;0;17
4026;0;1;0;8;0;17
4027;0;1;0;10;0;9
4028;0;2;0;10;0;8
4029;0;1;0;7;0;14
4030;0;1;0;8;0;12
4031;0;1;0;7;0;10
4032;0;0;0;8;0;8
4033;0;0;0;5;0;16
4034;0;0;0;9;0;9
4035;0;0;0;8;0;12
4036;0;0;0;10;0;13
4037;0;0;0;9;0;10
4038;0;0;11;8;0;10
4039;0;2;11;9;0;13
4040;0;1;13;5;0;8
4041;0;0;12;8;0;14
4042;0;1;11;6;0;15
4043;0;1;11;7;0;15
4044;0;1;10;9;0;15
4045;0;2;12;6;0;11
4046;0;0;11;6;0;11
4047;0;1;12;10;0;15
4048;0;0;0;6;0;10
4049;0;1;0;6;0;10
4050;0;1;0;8;0;6
4051;0;0;14;9;0;12
4052;0;1;14;8;0;13
4053;0;1;0;8;0;12
4054;0;2;0;7;0;12
4055;0;0;0;6;0;11
4056;0;0;0;5;0;13
4057;0;0;12;8;0;12
4058;0;1;11;6;0;10
4059;0;2;10;11;0;12
4060;0;1;11;9;0;10
4061;0;1;11;8;0;8
4062;0;1;10;8;0;10
4063;0;1;9;12;0;9
4064;0;2;9;9;0;8
4065;0;1;10;9;0;10
4066;0;1;10;8;0;9
4067;0;1;11;6;0;12
4068;0;0;8;10;0;12
4069;0;0;0;8;0;17
4070;0;0;0;6;0;12
4071;0;0;0;7;0;13
4072;0;0;0;8;0;12
4073;0;0;0;7;0;10
4074;0;1;0;7;0;12
4075;0;0;0;9;0;11
4076;0;0;0;9;0;8
4077;0;1;0;12;0;10
4078;0;0;0;9;0;8
4079;0;0;0;7;0;11
4080;0;0;0;8;0;11
4081;0;1;0;9;0;8
4082;0;0;0;8;0;10
4083;0;0;0;7;0;8
4084;0;0;0;5;0;12
4085;0;0;0;9;0;11
4086;0;1;0;7;0;9
4087;0;1;0;7;0;15
4088;0;1;0;8;0;17
4089;0;1;0;8;0;13
4090;0;1;0;7;0;12
4091;0;0;0;10;0;12
4092;0;1;0;10;0;17
4093;0;2;0;7;0;13
4094;0;1;0;8;0;17
4095;0;1;0;10;0;14
4096;0;0;0;11;0;13
4097;0;2;0;10;0;10
4098;0;2;0;8;0;10
4099;0;1;0;11;0;9
4100;0;1;0;9;0;5
4101;0;1;0;8;0;7
4102;0;1;0;7;0;6
4103;0;1;0;9;0;11
4104;0;1;0;10;0;9
4105;0;1;0;9;0;7
4106;0;1;0;8;0;7
4107;0;1;0;8;0;6
4108;0;1;0;12;0;6
4109;0;1;0;10;0;10
4110;0;1;0;10;0;8
4111;0;1;0;10;0;8
4112;0;1;0;8;0;4
4113;0;1;0;8;0;4
4114;0;1;0;11;0;10
4115;0;0;0;10;0;4
4116;0;0;0;12;0;6
4117;0;0;8;7;0;8
4118;0;0;9;11;0;8
4119;0;0;9;10;0;7
4120;0;0;8;13;0;8
4121;0;1;8;10;0;7
4122;0;1;8;10;0;7
4123;0;1;0;8;0;11
4124;0;1;0;8;0;16
4125;0;0;0;8;0;10
4126;0;1;0;7;0;12
4127;0;1;0;8;0;12
4128;0;1;0;7;0;11
4129;0;1;0;6;0;12
4130;0;2;0;6;0;10
4131;0;1;0;7;0;12
4132;0;1;0;6;0;12
4133;0;1;0;7;0;10
4134;0;2;0;9;0;10
4135;0;0;0;9;0;9
4136;0;1;0;8;0;8
4137;0;1;0;8;0;8
4138;0;2;0;9;0;12
4139;0;2;0;12;0;8
4140;0;1;0;12;0;9
4141;0;1;0;9;0;8
4142;0;1;0;10;0;5
4143;0;1;0;12;0;9
4144;0;0;9;12;0;12
4145;0;2;0;7;0;9
4146;0;2;0;4;0;10
4147;0;0;0;6;0;12
4148;0;1;11;8;0;9
4149;0;2;12;9;0;12
4150;0;1;0;13;0;10
4151;0;0;11;7;0;10
4152;0;1;10;9;0;14
4153;0;0;11;8;0;12
4154;0;0;0;7;0;14
4155;0;1;0;7;0;7
4156;0;1;0;7;0;11
4157;0;1;0;8;0;11
4158;0;1;0;7;0;11
4159;0;0;0;8;0;11
4160;0;2;0;7;0;7
4161;0;1;0;7;0;6
4162;0;2;0;10;0;11
4163;0;1;0;9;0;13
4164;0;0;0;7;0;10
4165;0;0;0;7;0;7
4166;0;1;0;7;0;14
4167;0;1;0;8;0;9
4168;0;0;10;5;0;11
4169;0;0;10;5;0;11
4170;0;0;9;9;0;9
4171;0;1;12;7;0;11
4172;0;1;11;9;0;7
4173;0;1;10;9;0;16
4174;0;0;9;11;0;7
4175;0;0;0;8;0;5
4176;0;2;0;5;0;9
4177;0;0;0;5;0;6
4178;0;0;0;5;0;7
4179;0;1;0;5;0;9
4180;0;3;0;5;0;14
4181;0;0;0;6;0;8
4182;0;1;11;7;0;16
4183;0;1;11;7;0;16
4184;0;1;11;6;0;10
4185;0;2;0;4;0;6
4186;0;1;0;6;0;9
4187;0;1;0;7;0;14
4188;0;1;0;7;0;14
4189;0;2;0;9;0;8
4190;0;2;0;7;0;9
4191;0;2;0;7;0;9
4192;0;2;0;7;0;9
4193;0;1;0;6;0;9
4194;0;1;0;6;0;9
4195;0;1;0;8;0;6
4196;0;1;0;8;0;6
4197;0;2;0;5;0;11
4198;0;2;0;6;0;8
4199;0;2;0;6;0;8
4200;0;3;0;6;0;12
4201;0;2;0;7;0;11
4202;0;2;0;7;0;10
4203;0;2;0;7;0;10
4204;0;2;0;8;0;12
4205;0;2;0;8;0;12
4206;0;1;0;8;0;7
4207;0;1;0;7;0;7
4208;0;1;0;9;0;6
4209;0;2;0;7;0;15
4210;0;1;0;9;0;13
4211;0;3;0;6;0;11
4212;0;1;0;5;0;13
4213;0;2;0;6;0;8
4214;0;2;0;6;0;8
4215;0;2;0;7;0;8
4216;0;2;0;8;0;9
4217;0;2;0;8;0;9
4218;0;1;0;8;0;11
4219;0;1;0;8;0;11
4220;0;2;0;6;0;12
4221;0;2;0;6;0;12
4222;0;0;0;6;0;7
4223;0;2;0;7;0;8
4224;0;1;0;7;0;9
4225;0;2;0;6;0;9
4226;0;1;0;6;0;9
4227;0;1;0;4;0;6
4228;0;2;0;5;0;6
4229;0;2;0;4;0;7
4230;0;2;0;7;0;8
4231;0;2;0;7;0;7
4232;0;3;0;6;0;11
4233;0;3;0;6;0;11
4234;0;1;0;6;0;12
4235;0;1;0;6;0;11
4236;0;2;0;5;0;8
4237;0;1;0;5;0;8
4238;0;3;0;5;0;13
4239;0;3;0;5;0;12
4240;0;3;0;5;0;10
4241;0;3;0;6;0;11
4242;0;2;0;5;0;11
4243;0;2;0;6;0;12
4244;0;2;0;6;0;8
4245;0;2;0;6;0;10
4246;0;2;0;6;0;10
4247;0;2;0;6;0;12
4248;0;2;0;8;0;7
4249;0;2;0;8;0;7
4250;0;2;0;6;0;8
4251;0;2;0;7;0;7
4252;0;2;0;8;0;8
4253;0;2;0;8;0;7
4254;0;2;0;7;0;12
4255;0;2;0;7;0;9
4256;0;1;0;5;0;15
4257;0;1;0;5;0;12
4258;0;1;0;7;0;11
4259;0;1;0;7;0;12
4260;0;1;0;6;0;10
4261;0;2;0;8;0;8
4262;0;3;0;7;0;13
4263;0;2;0;7;0;12
4264;0;2;0;7;0;12
4265;0;2;0;5;0;13
4266;0;1;0;9;0;10
4267;0;0;0;8;0;9
4268;0;1;0;4;0;11
4269;0;1;0;5;0;10
4270;0;1;0;7;0;10
4271;0;1;0;9;0;6
4272;0;0;0;8;0;8
4273;0;2;0;8;0;10
4274;0;1;0;9;0;7
4275;0;2;0;7;0;5
4276;0;0;0;7;0;10
4277;0;0;0;7;0;10
4278;0;1;0;8;0;6
4279;0;1;0;7;0;9
4280;0;2;0;6;0;8
4281;0;1;11;8;0;7
4282;0;0;11;7;0;13
4283;0;1;11;7;0;12
4284;0;2;11;12;0;19
4285;0;1;10;14;0;12
4286;0;1;10;14;0;12
4287;0;2;0;9;0;10
4288;0;2;0;9;0;10
4289;0;2;0;6;0;8
4290;0;1;0;7;0;10
4291;0;2;0;5;0;5
4292;0;2;0;5;0;5
4293;0;1;0;5;0;5
4294;0;2;0;9;0;13
4295;0;1;0;7;0;7
4296;0;1;0;7;0;7
4297;0;1;0;6;0;6
4298;0;1;0;6;0;6
4299;0;1;0;8;0;11
4300;0;1;0;8;0;11
4301;0;2;0;12;0;11
4302;0;2;0;12;0;11
4303;0;1;0;10;0;9
4304;0;1;0;10;0;9
4305;0;2;0;9;0;8
4306;0;2;0;9;0;8
4307;0;1;0;11;0;9
4308;0;1;0;11;0;9
4309;0;0;0;10;0;5
4310;0;0;0;10;0;5
4311;0;1;0;6;0;9
4312;0;0;0;7;0;9
4313;0;0;0;7;0;9
4314;0;2;0;7;0;7
4315;0;2;0;5;0;8
4316;0;2;0;4;0;10
4317;0;1;0;7;0;10
4318;0;1;0;7;0;10
4319;0;1;0;8;0;12
4320;0;1;0;8;0;12
4321;0;1;0;8;0;13
4322;0;1;0;8;0;13
4323;0;2;0;6;0;8
4324;0;2;0;7;0;6
4325;0;1;0;7;0;7
4326;0;0;0;6;0;10
4327;0;1;0;7;0;10
4328;0;1;0;7;0;10
4329;0;2;0;5;0;10
4330;0;2;0;5;0;10
4331;0;1;0;5;0;14
4332;0;1;0;5;0;14
4333;0;0;0;9;0;9
4334;0;0;0;9;0;9
4335;0;1;0;7;0;6
4336;0;1;0;7;0;6
4337;0;2;0;4;0;4
4338;0;2;0;5;0;6
4339;0;2;0;8;0;10
4340;0;1;0;7;0;8
4341;0;1;0;8;0;6
4342;0;1;0;8;0;6
4343;0;1;0;9;0;11
4344;0;1;0;7;0;11
4345;0;1;0;4;0;11
4346;0;2;0;4;0;6
4347;0;2;0;4;0;6
4348;0;1;10;7;0;10
4349;0;1;10;6;0;8
4350;0;1;10;5;0;10
4351;0;0;10;7;0;14
4352;0;2;5;7;0;15
4353;0;1;0;6;0;8
4354;0;1;0;6;0;8
4355;0;1;0;5;0;4
4356;0;1;0;5;0;4
4357;0;2;0;6;0;4
4358;0;2;0;7;0;8
4359;0;2;0;6;0;7
4360;0;1;0;7;0;5
4361;0;2;0;9;0;7
4362;0;2;0;9;0;8
4363;0;1;8;7;0;10
4364;0;2;0;5;0;10
4365;0;2;0;6;0;9
4366;0;1;0;9;0;10
4367;0;0;0;7;0;9
4368;0;2;0;6;0;1
4369;0;3;0;6;0;7
4370;0;3;0;6;0;7
4371;0;1;0;6;0;11
4372;0;2;0;8;0;6
4373;0;2;0;8;0;6
4374;0;2;0;5;0;8
4375;0;2;0;5;0;8
4376;0;2;0;5;0;10
4377;0;1;0;5;0;6
4378;0;1;0;5;0;6
4379;0;2;0;6;0;8
4380;0;2;0;6;0;8
4381;0;0;0;5;0;6
4382;0;1;0;7;0;9
4383;0;1;0;10;0;13
4384;0;0;0;6;0;4
4385;0;0;0;6;0;4
4386;0;1;0;9;0;8
4387;0;0;0;6;0;9
4388;0;0;0;6;0;9
4389;0;0;0;6;0;10
4390;0;0;0;6;0;10
4391;0;0;0;6;0;8
4392;0;2;0;6;0;8
4393;0;2;0;6;0;8
4394;0;2;0;5;0;10
4395;0;2;0;5;0;10
4396;0;2;0;6;0;9
4397;0;2;0;6;0;9
4398;0;2;0;7;0;9
4399;0;2;0;7;0;9
4400;0;1;0;6;0;7
4401;0;1;0;6;0;7
4402;0;1;0;6;0;8
4403;0;1;0;6;0;8
4404;0;0;0;6;0;9
4405;0;0;0;6;0;7
4406;0;0;0;3;0;9
4407;0;2;12;7;0;14
4408;0;1;12;10;0;15
4409;0;2;12;10;0;10
4410;0;2;0;4;0;10
4411;0;0;12;6;0;13
4412;0;0;12;6;0;13
4413;0;1;13;3;0;9
4414;0;2;12;5;0;12
4415;0;2;11;7;0;13
4416;0;0;12;10;0;9
4417;0;2;0;6;0;9
4418;0;2;0;12;0;8
4419;0;2;0;12;0;8
4420;0;2;0;7;0;6
4421;0;2;0;7;0;6
4422;0;3;0;8;0;7
4423;0;2;0;6;0;7
4424;0;0;0;6;0;7
4425;0;2;1;8;0;12
4426;0;2;1;8;0;12
4427;0;2;1;3;0;12
4428;0;2;1;3;0;12
4429;0;2;1;3;0;11
4430;0;2;1;3;0;11
4431;0;1;0;5;0;12
4432;0;1;0;5;0;12
4433;0;2;1;7;0;9
4434;0;0;0;9;0;9
4435;0;0;0;9;0;9
4436;0;0;0;10;0;7
4437;0;0;0;10;0;7
4438;0;0;0;10;0;7
4439;0;0;0;10;0;7
4440;0;0;0;11;0;11
4441;0;0;0;11;0;11
4442;0;2;7;5;0;13
4443;0;1;6;7;0;7
4444;0;1;7;6;0;13
4445;0;2;0;6;0;7
4446;0;1;0;7;0;8
4447;0;1;0;6;0;8
4448;0;2;0;7;0;8
4449;0;2;0;6;0;9
4450;0;2;0;7;0;9
4451;0;2;0;7;0;3
4452;0;2;0;7;0;3
4453;0;1;0;7;0;9
4454;0;1;0;7;0;9
4455;0;2;0;6;0;8
4456;0;2;0;6;0;8
4457;0;2;0;5;0;9
4458;0;2;0;5;0;9
4459;0;1;0;4;0;4
4460;0;1;0;4;0;4
4461;0;1;0;6;0;4
4462;0;1;1;2;0;7
4463;0;1;1;2;0;7
4464;0;2;1;6;0;7
4465;0;2;1;6;0;7
4466;0;2;1;6;0;5
4467;0;1;0;8;0;12
4468;0;1;0;7;0;14
4469;0;1;0;7;0;14
4470;0;0;0;9;0;10
4471;0;0;0;9;0;10
4472;0;1;0;7;0;8
4473;0;0;0;8;0;9
4474;0;0;0;4;0;8
4475;0;2;0;6;0;6
4476;0;2;0;8;0;11
4477;0;1;0;8;0;8
4478;0;1;0;8;0;8
4479;0;2;0;4;0;6
4480;0;2;0;3;0;5
4481;0;2;0;2;0;5
4482;0;2;0;3;0;5
4483;0;2;0;3;0;5
4484;0;1;0;8;0;8
4485;0;1;0;10;0;14
4486;0;2;0;3;0;9
4487;0;2;0;5;0;8
4488;0;2;0;5;0;8
4489;0;1;0;12;0;14
4490;0;1;0;7;0;5
4491;0;2;1;4;0;4
4492;0;2;0;8;0;9
4493;0;1;0;5;0;10
4494;0;2;0;5;0;10
4495;0;2;0;4;0;9
4496;0;2;0;4;0;9
4497;0;2;0;6;0;5
4498;0;2;0;6;0;5
4499;0;2;0;3;0;8
4500;0;2;0;2;0;7
4501;0;1;0;8;0;10
4502;0;1;0;7;0;9
4503;0;1;0;7;0;7
4504;0;1;0;6;0;6
4505;0;1;0;4;0;7
4506;0;2;0;5;0;7
4507;0;2;0;6;0;9
4508;0;2;0;6;0;4
4509;0;1;0;10;0;7
4510;0;1;0;10;0;7
4511;0;1;0;7;0;8
4512;0;2;0;7;0;13
4513;0;2;0;8;0;15
4514;0;1;0;9;0;10
4515;0;1;0;7;0;13
4516;0;2;0;9;0;4
4517;0;2;11;8;0;15
4518;0;2;11;7;0;12
4519;0;1;0;7;0;8
4520;0;1;0;8;0;5
4521;0;1;0;8;0;8
4522;0;1;0;7;0;9
4523;0;2;0;7;0;12
4524;0;2;0;6;0;10
4525;0;1;4;6;0;9
4526;0;2;0;7;0;11
4527;0;2;0;7;0;11
4528;0;2;0;8;0;4
4529;0;2;0;8;0;4
4530;0;2;0;8;0;10
4531;0;2;0;8;0;4
4532;0;2;0;8;0;4
4533;0;2;0;8;0;5
4534;0;2;0;11;0;7
4535;0;1;0;6;0;10
4536;0;1;0;6;0;10
4537;0;1;0;6;0;10
4538;0;1;0;7;0;5
4539;0;2;0;7;0;11
4540;0;2;0;7;0;11
4541;0;1;0;9;0;4
4542;0;1;0;9;0;4
4543;0;2;0;9;0;4
4544;0;2;0;9;0;4
4545;0;2;0;9;0;5
4546;0;2;0;9;0;5
4547;0;2;0;8;0;7
4548;0;2;0;6;0;8
4549;0;2;0;6;0;8
4550;0;2;0;8;0;4
4551;0;1;0;7;0;8
4552;0;2;4;7;0;12
4553;0;2;4;7;0;12
4554;0;2;4;8;0;15
4555;0;2;4;8;0;15
4556;0;1;6;7;0;8
4557;0;1;6;7;0;8
4558;0;1;7;7;0;6
4559;0;1;7;6;0;6
4560;0;1;7;8;0;4
4561;0;1;0;7;0;6
4562;0;1;1;6;0;8
4563;0;2;0;9;0;9
4564;0;2;0;7;0;8
4565;0;2;0;7;0;8
4566;0;2;0;5;0;8
4567;0;2;0;5;0;8
4568;0;2;0;5;0;8
4569;0;2;0;5;0;10
4570;0;2;0;5;0;10
4571;0;1;0;6;0;7
4572;0;1;0;6;0;7
4573;0;2;0;7;0;16
4574;0;2;0;7;0;16
4575;0;2;0;7;0;16
4576;0;2;0;7;0;13
4577;0;2;0;7;0;13
4578;0;2;0;7;0;13
4579;0;1;0;7;0;5
4580;0;1;0;7;0;5
4581;0;1;0;7;0;5
4582;0;2;5;7;0;7
4583;0;1;5;6;0;7
4584;0;1;4;7;0;6
4585;0;1;4;7;0;6
4586;0;2;5;7;0;10
4587;0;2;5;7;0;10
4588;0;1;0;6;0;8
4589;0;1;0;6;0;8
4590;0;1;0;6;0;8
4591;0;1;0;7;0;13
4592;0;1;0;7;0;13
4593;0;1;0;7;0;13
4594;0;2;0;6;0;13
4595;0;2;0;6;0;13
4596;0;2;0;6;0;13
4597;0;0;0;8;0;12
4598;0;0;0;8;0;12
4599;0;2;8;6;0;6
4600;0;2;9;6;0;9
4601;0;2;9;6;0;9
4602;0;2;8;6;0;6
4603;0;2;8;6;0;6
4604;0;3;5;5;0;10
4605;0;2;0;5;0;9
4606;0;2;0;5;0;9
4607;0;2;0;4;0;8
4608;0;2;0;4;0;8
4609;0;2;0;10;0;12
4610;0;2;0;10;0;12
4611;0;2;0;10;0;12
4612;0;1;0;5;0;9
4613;0;1;0;5;0;9
4614;0;1;0;5;0;9
4615;0;2;0;8;0;7
4616;0;3;0;9;0;15
4617;0;3;0;8;0;10
4618;0;2;0;8;0;11
4619;0;2;8;8;0;9
4620;0;2;8;6;0;9
4621;0;2;5;7;0;7
4622;0;2;7;5;0;8
4623;0;1;8;4;0;15
4624;0;1;8;4;0;15
4625;0;1;8;7;0;10
4626;0;1;8;7;0;10
4627;0;2;8;6;0;10
4628;0;2;8;6;0;4
4629;0;2;8;6;0;4
4630;0;3;9;5;0;9
4631;0;2;9;7;0;7
4632;0;1;10;8;0;12
4633;0;2;10;8;0;12
4634;0;2;9;8;0;14
4635;0;2;9;7;0;15
4636;0;1;9;10;0;13
4637;0;1;9;6;0;10
4638;0;2;9;6;0;11
4639;0;2;9;6;0;11
4640;0;0;8;8;0;5
4641;0;2;0;9;0;13
4642;0;2;0;9;0;13
4643;0;2;0;9;0;13
4644;0;1;0;7;0;9
4645;0;1;0;7;0;9
4646;0;2;0;7;0;10
4647;0;2;0;7;0;10
4648;0;2;0;6;0;9
4649;0;2;0;6;0;9
4650;0;2;0;6;0;9
4651;0;1;0;5;0;8
4652;0;1;0;5;0;8
4653;0;2;0;5;0;9
4654;0;2;0;5;0;9
4655;0;2;0;7;0;10
4656;0;2;0;7;0;10
4657;0;2;0;7;0;10
4658;0;2;0;7;0;10
4659;0;1;0;6;0;8
4660;0;1;0;6;0;8
4661;0;1;0;6;0;8
4662;0;2;0;6;0;11
4663;0;2;0;6;0;11
4664;0;1;0;6;0;10
4665;0;1;0;6;0;10
4666;0;1;0;6;0;10
4667;0;1;9;10;0;14
4668;0;1;0;9;0;4
4669;0;2;7;5;0;12
4670;0;1;6;4;0;6
4671;0;0;6;5;0;8
4672;0;1;7;5;0;7
4673;0;2;0;7;0;13
4674;0;2;0;7;0;13
4675;0;2;0;7;0;13
4676;0;1;0;6;0;13
4677;0;1;0;6;0;13
4678;0;1;0;6;0;13
4679;0;3;0;8;0;17
4680;0;3;0;7;0;15
4681;0;3;0;7;0;15
4682;0;3;0;6;0;8
4683;0;1;0;8;0;8
4684;0;1;0;7;0;8
4685;0;3;0;5;0;10
4686;0;2;0;7;0;5
4687;0;2;0;6;0;8
4688;0;2;0;5;0;12
4689;0;2;0;7;0;10
4690;0;3;0;9;0;9
4691;0;3;0;11;0;7
4692;0;2;0;7;0;14
4693;0;2;0;8;0;9
4694;0;3;0;10;0;8
4695;0;3;0;5;0;13
4696;0;1;0;6;0;9
4697;0;2;0;8;0;17
4698;0;2;11;6;0;12
4699;0;2;11;7;0;10
4700;0;1;11;7;0;7
4701;0;1;11;7;0;7
4702;0;1;11;6;0;13
4703;0;2;10;8;0;15
4704;0;1;10;9;0;15
